timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,rain,no2,pm1,pm25,pm10,o3
2022-12-01 00:01:47,0.6,270,7.5,1024,89.6,0,17,21,27,30,20
2022-12-01 00:11:51,0.2,216,7.5,1024,89.4,0,17,22,28,31,19
2022-12-01 00:22:03,0.2,252,7.6,1024,89.2,0,17,22,27,31,23
2022-12-01 00:32:07,0.8,270,7.4,1024,89.4,0,17,21,27,30,19
2022-12-01 00:42:11,0.9,270,7.4,1024,89.1,0,17,22,28,31,18
2022-12-01 00:52:15,0.3,270,7.4,1024,89,0,16,20,26,29,22
2022-12-01 01:02:15,0.1,270,7.3,1024,89,0,17,21,27,30,18
2022-12-01 01:12:18,0.1,234,7.4,1024,89.1,0,20,22,28,32,20
2022-12-01 01:22:22,0.6,270,7.5,1024,89,0,17,23,29,32,26
2022-12-01 01:32:28,0.8,270,7.4,1024,89.1,0,17,23,29,32,19
2022-12-01 01:42:36,0.7,252,7.4,1024,88.9,0,17,23,29,33,18
2022-12-01 01:52:41,0.6,270,7.4,1024,88.8,0,17,20,26,28,29
2022-12-01 02:02:45,1,270,7.3,1024,88.8,0,17,23,29,32,20
2022-12-01 02:12:49,0.4,270,7.4,1025,88.6,0,17,23,29,33,18
2022-12-01 02:22:52,0.3,216,7.4,1025,88.4,0,18,23,29,32,21
2022-12-01 02:32:58,0.9,252,7.2,1024,88.5,0,17,23,30,33,18
2022-12-01 02:43:02,0.4,234,7.2,1024,88.5,0,17,27,34,37,19
2022-12-01 02:53:05,0.9,270,7.2,1025,88.5,0,17,28,35,39,27
2022-12-01 03:03:13,0.3,270,7,1025,88.8,0,20,27,34,38,19
2022-12-01 03:13:16,0.4,270,7.1,1025,88.8,0,17,30,37,42,22
2022-12-01 03:23:20,0.8,270,7.1,1024,88.9,0,17,30,38,43,29
2022-12-01 03:33:25,0.9,270,6.9,1024,89.1,0,17,29,37,41,24
2022-12-01 03:43:29,0.5,252,6.9,1024,89.1,0,17,27,33,37,27
2022-12-01 03:53:41,0.6,270,7,1025,89.1,0,17,25,32,35,30
2022-12-01 04:03:45,0.9,270,6.9,1024,89.5,0,17,24,31,34,23
2022-12-01 04:13:49,0.7,270,6.9,1025,89.6,0,17,31,39,44,24
2022-12-01 04:23:46,0.3,270,7,1024,89.5,0,18,26,33,37,34
2022-12-01 04:33:56,0.5,270,6.9,1024,89.7,0,17,27,34,38,25
2022-12-01 04:44:00,0.5,252,6.9,1024,89.6,0,17,30,37,42,28
2022-12-01 04:54:00,0.5,270,6.9,1024,89.7,0,17,27,34,39,34
2022-12-01 05:04:08,1.2,270,6.9,1024,90.1,0,17,28,34,39,28
2022-12-01 05:14:12,0.2,270,7,1024,90.3,0,19,26,32,36,26
2022-12-01 05:24:16,0.6,252,7.1,1024,90.2,0,17,26,32,36,35
2022-12-01 05:34:22,0.6,270,7,1024,90.7,0,20,27,33,37,25
2022-12-01 05:44:26,1.3,270,7,1024,91,0,17,26,33,37,30
2022-12-01 05:54:30,0.9,270,7.1,1024,91,0,17,27,33,38,38
2022-12-01 06:04:37,0.6,270,7,1024,91.2,0,17,25,31,35,29
2022-12-01 06:14:41,0.3,270,7.2,1024,90.9,0,17,22,28,32,32
2022-12-01 06:24:44,0.6,270,7.2,1024,90.7,0,17,25,32,36,37
2022-12-01 06:34:52,0.5,270,7.3,1024,90.7,0,17,25,31,35,29
2022-12-01 06:44:52,0.6,270,7.2,1025,90.5,0,17,26,33,37,28
2022-12-01 06:54:53,0.8,270,7.3,1025,90.4,0,17,25,31,35,35
2022-12-01 07:14:59,0.4,270,7.4,1025,90.3,0,17,26,32,37,29
2022-12-01 07:25:03,0.7,270,7.5,1025,90.1,0,17,23,29,33,36
2022-12-01 07:45:15,0.8,252,7.5,1025,89.8,0,17,26,32,36,26
2022-12-01 07:55:19,0.4,270,7.5,1025,89.7,0,17,24,31,35,34
2022-12-01 08:15:31,0.4,270,7.5,1025,89.9,0,17,24,30,34,20
2022-12-01 08:25:34,0.4,270,7.6,1025,89.5,0,17,24,30,34,31
2022-12-01 08:35:42,0.5,270,7.6,1025,89.5,0,17,24,30,34,20
2022-12-01 08:45:46,1.1,270,7.6,1025,89.2,0,17,27,33,38,26
2022-12-01 08:55:51,0.6,270,7.8,1025,89,0,17,25,31,35,28
2022-12-01 09:06:00,0.6,252,7.8,1025,88.9,0,17,24,31,34,19
2022-12-01 09:16:04,1.3,270,7.9,1025,88.5,0,20,23,29,33,18
2022-12-01 09:26:08,0.6,270,8,1025,88.4,0,17,24,30,34,22
2022-12-01 09:36:12,1.1,270,7.9,1025,88.6,0,17,24,30,33,18
2022-12-01 09:46:16,1.2,270,7.9,1026,88.5,0,17,26,32,37,19
2022-12-01 09:56:20,0.5,270,8,1026,88.4,0,17,25,32,36,22
2022-12-01 10:06:29,0.8,252,8.1,1025,88.5,0,17,24,30,34,19
2022-12-01 10:16:32,0.2,270,8.3,1025,87.9,0,16,25,32,36,18
2022-12-01 10:26:35,0.2,270,8.6,1025,87.4,0,17,24,31,34,24
2022-12-01 10:36:39,0.3,270,8.7,1025,87.3,0,16,24,30,34,18
2022-12-01 10:46:43,0.5,198,8.8,1025,86.3,0,17,23,29,33,18
2022-12-01 10:56:47,0.4,270,9,1025,85.9,0,17,23,29,33,20
2022-12-01 11:06:53,0.8,270,8.9,1025,85.6,0,17,25,31,35,18
2022-12-01 11:16:57,0.6,234,9.2,1025,84.7,0,17,22,28,32,18
2022-12-01 11:27:01,0,252,9.5,1025,84,0,19,21,27,30,18
2022-12-01 11:37:08,0.5,252,9.4,1025,82.9,0,17,20,26,29,18
2022-12-01 11:47:11,0,234,9.6,1025,82.7,0,17,20,25,28,18
2022-12-01 11:57:18,0.5,270,9.7,1025,81.2,0,19,19,25,27,18
2022-12-01 12:07:27,0.3,162,9.7,1025,81.5,0,19,17,22,24,16
2022-12-01 12:17:30,0.1,234,9.7,1025,81.4,0,20,17,21,24,16
2022-12-01 12:27:34,0.4,270,9.8,1025,80.4,0,18,18,23,25,17
2022-12-01 12:37:37,1,270,9.5,1025,80.7,0,17,18,23,25,16
2022-12-01 12:47:41,0.4,270,9.4,1024,81.1,0,17,19,24,26,16
2022-12-01 12:57:44,0.7,252,9.2,1024,81.4,0,17,21,26,29,16
2022-12-01 13:07:58,0.4,270,9,1024,81.8,0,17,20,25,28,16
2022-12-01 13:18:06,0.5,234,8.9,1024,81.9,0,17,22,27,31,16
2022-12-01 13:28:09,0.6,270,8.9,1024,82.1,0,17,21,26,29,18
2022-12-01 13:38:12,1.1,270,8.9,1024,81.1,0,17,18,23,26,17
2022-12-01 13:48:16,0.9,270,9,1024,80.1,0,20,19,24,27,18
2022-12-01 13:58:28,0.5,234,9,1024,79.8,0,18,19,23,26,18
2022-12-01 14:08:35,0.9,252,8.8,1024,80.3,0,18,23,28,32,17
2022-12-01 14:18:39,0.8,270,8.7,1024,80,0,17,20,25,28,17
2022-12-01 14:28:55,0.7,270,8.7,1024,80.1,0,28,18,22,25,18
2022-12-01 14:38:58,0.4,270,8.6,1024,79.1,0,17,15,19,21,18
2022-12-01 14:49:02,0.2,234,8.6,1024,78.8,0,17,15,20,22,16
2022-12-01 14:59:06,0.3,252,8.7,1024,78.8,0,32,17,22,24,18
2022-12-01 15:09:09,0.2,198,8.6,1024,79.7,0,23,18,23,25,17
2022-12-01 15:19:12,0.4,270,8.5,1024,79.4,0,18,18,23,25,18
2022-12-01 15:29:16,0.6,270,8.6,1024,78.8,0,19,18,23,26,18
2022-12-01 15:39:20,0.1,270,8.5,1024,79.4,0,30,19,24,26,17
2022-12-01 15:49:27,0.6,252,8.4,1024,79.3,0,18,18,23,26,18
2022-12-01 15:59:31,0.5,270,8.4,1024,79.7,0,20,19,25,28,18
2022-12-01 16:09:35,0.6,270,8.3,1024,80.2,0,27,21,26,29,18
2022-12-01 16:19:43,0.7,270,8.2,1024,80.8,0,24,21,27,30,18
2022-12-01 16:29:46,0.7,270,8.3,1024,80.7,0,21,22,27,30,18
2022-12-01 16:39:57,0.8,270,8.2,1024,81.1,0,18,23,29,32,18
2022-12-01 16:50:10,0.6,252,8.1,1024,81,0,22,24,30,34,18
2022-12-01 17:00:32,0.5,270,8.1,1024,81,0,18,23,29,33,18
2022-12-01 17:10:36,0.3,270,8.1,1024,81.1,0,19,24,30,34,18
2022-12-01 17:20:40,1.3,270,8,1024,81.2,0,22,25,31,35,18
2022-12-01 17:30:48,0.8,252,8.1,1024,81.2,0,18,26,33,37,19
2022-12-01 17:41:02,1,270,8,1024,81.5,1,17,28,34,39,18
2022-12-01 17:51:06,0.3,252,8,1024,81.5,0,24,27,34,38,18
2022-12-01 18:01:11,0.6,270,8,1024,81.3,0,21,28,35,39,22
2022-12-01 18:11:18,0.8,270,8,1024,81.6,0,22,26,33,37,19
2022-12-01 18:21:22,0.1,198,7.9,1024,81.4,0,22,24,30,34,18
2022-12-01 18:31:27,0.8,270,7.8,1024,81.4,0,18,25,31,35,25
2022-12-01 18:41:28,0.9,270,7.7,1024,81.7,0,19,26,33,37,19
2022-12-01 18:51:40,0.4,252,7.6,1024,82.1,0,18,25,31,35,20
2022-12-01 19:01:44,0.9,270,7.6,1024,82.1,0,24,28,35,39,26
2022-12-01 19:11:47,0.2,234,7.5,1024,82.6,0,20,28,35,39,25
2022-12-01 19:21:57,0.5,270,7.5,1024,82.7,0,19,27,34,38,30
2022-12-01 19:32:06,0.6,270,7.6,1024,82.5,0,18,29,36,40,35
2022-12-01 19:42:09,0.4,234,7.6,1024,82.8,0,17,28,34,39,26
2022-12-01 19:52:17,0.7,270,7.6,1024,82.7,0,22,30,37,42,30
2022-12-01 20:02:26,0.4,270,7.7,1024,82.8,0,17,27,34,39,31
2022-12-01 20:12:30,0.4,252,7.6,1024,83.1,0,21,25,31,35,30
2022-12-01 20:22:34,0.1,270,7.6,1024,83.1,0,16,27,34,38,27
2022-12-01 20:32:38,0.4,270,7.6,1024,83.3,0,18,27,34,39,36
2022-12-01 20:42:46,0.8,252,7.6,1024,83.6,0,18,31,38,43,32
2022-12-01 20:52:50,0.2,252,7.5,1024,83.7,0,17,30,37,42,36
2022-12-01 21:03:01,0.9,270,7.5,1024,83.7,0,17,30,37,42,38
2022-12-01 21:13:07,0.9,270,7.4,1024,84.3,0.4,17,30,38,42,36
2022-12-01 21:23:11,0.5,270,7.4,1024,84.4,0,18,33,41,46,38
2022-12-01 21:33:15,0.2,270,7.5,1024,84.5,0,25,31,39,44,40
2022-12-01 21:43:23,0.8,270,7.5,1024,84.7,0,17,33,41,46,37
2022-12-01 21:53:27,0.2,252,7.4,1024,84.8,0,17,32,40,45,37
2022-12-01 22:03:44,0.1,198,7.5,1024,84.8,0,17,30,38,43,41
2022-12-01 22:13:48,0.6,252,7.5,1024,84.9,0,17,35,43,49,41
2022-12-01 22:23:52,0.1,252,7.5,1024,85.1,0,17,29,37,41,35
2022-12-01 22:33:56,0.1,270,7.6,1023,84.9,0,17,32,39,45,43
2022-12-01 22:44:00,0.7,270,7.5,1023,85.4,0,17,35,44,50,41
2022-12-01 22:54:04,0.2,198,7.5,1023,85.4,0,17,33,41,46,37
2022-12-01 23:04:08,0.2,270,7.5,1023,85.3,0,20,31,39,44,43
2022-12-01 23:14:11,0.1,216,7.5,1023,85.7,0,17,33,41,46,38
2022-12-01 23:24:15,0.1,252,7.5,1023,85.6,0,17,32,39,44,37
2022-12-01 23:34:28,0.5,270,7.5,1023,85.6,0,17,33,42,47,43
2022-12-01 23:44:32,1,270,7.4,1023,86.2,0,17,36,44,50,35
2022-12-01 23:54:36,0.2,270,7.4,1023,86.2,0,17,31,39,44,40
2022-12-02 00:04:39,1,270,7.4,1023,86.1,0,17,33,42,47,44
2022-12-02 00:14:47,0.2,270,7.4,1023,86.5,0,17,35,43,49,42
2022-12-02 00:24:51,1.3,270,7.3,1023,86.6,0,21,35,44,49,44
2022-12-02 00:35:00,0.4,270,7.4,1023,86.5,0,17,33,41,47,46
2022-12-09 10:54:01,0.6,186,4.1,1004,91.7,0.1,28,22,27,31,81
2022-12-09 11:04:11,0.2,209,4.1,1004,90.5,0,18,22,28,32,38
2022-12-09 11:14:22,0.3,216,4.4,1004,89.1,0,30,22,28,31,36
2022-12-09 11:24:31,0.6,285,4.4,1004,87.9,0,23,23,29,33,33
2022-12-09 11:45:00,0.3,172,4.4,1003,86.6,0,21,23,28,32,21
2022-12-09 11:55:10,0.5,145,4.7,1003,86.8,0,23,25,31,35,25
2022-12-09 12:15:39,0.3,201,4.9,1003,86.1,0,19,24,30,34,18
2022-12-09 12:25:49,0.5,136,4.8,1003,86.3,0,20,25,32,36,18
2022-12-09 12:35:58,0.4,204,4.6,1003,85.4,0,25,27,34,38,18
2022-12-09 12:46:08,0.8,183,4.4,1003,85.4,0,23,25,31,34,18
2022-12-09 12:56:18,0.8,190,4.4,1003,86.1,0,26,27,34,38,18
2022-12-09 13:06:28,0.2,179,4.2,1003,86.6,0,20,25,31,35,18
2022-12-09 13:16:38,1.4,182,3.8,1003,86.5,0,17,26,33,37,18
2022-12-09 13:26:48,0.5,206,3.6,1003,86.7,0,23,24,30,34,18
2022-12-09 13:36:58,1.3,170,3.4,1003,87.5,0,21,24,31,34,18
2022-12-09 13:47:08,0.6,283,3.4,1003,87.1,0,22,23,29,33,18
2022-12-09 13:57:18,0.9,298,3.3,1003,86.2,0,34,26,32,36,18
2022-12-09 14:07:29,0.2,278,3.2,1003,87.3,0,29,23,29,32,18
2022-12-09 14:17:39,0.9,141,2.9,1003,87.5,0,33,22,28,32,18
2022-12-09 14:27:49,0.4,180,2.9,1003,87.9,0,29,21,27,30,18
2022-12-09 14:37:59,0.9,233,2.7,1004,88.1,0,30,22,28,31,18
2022-12-09 14:48:10,0.3,192,2.6,1004,88.3,0,20,21,26,29,18
2022-12-09 14:58:20,0.2,184,2.7,1004,88.2,0,25,20,25,29,20
2022-12-09 15:08:31,0.5,259,2.6,1004,88.3,0,21,20,25,28,19
2022-12-09 15:18:41,0.1,249,2.7,1004,87.6,0,27,16,21,23,22
2022-12-09 15:28:52,0.4,121,2.8,1004,87.6,0,21,19,24,27,20
2022-12-09 15:39:02,0.8,163,2.8,1004,87.4,0,29,19,23,26,18
2022-12-09 15:49:12,0.4,233,2.6,1004,87.2,0,23,20,25,28,18
2022-12-09 15:59:23,0.2,148,2.7,1004,87.4,0,27,20,25,28,21
2022-12-09 16:09:34,0.3,143,2.6,1004,87.8,0,33,20,25,28,19
2022-12-09 16:19:44,0.3,279,2.6,1004,87.7,0,24,20,26,29,18
2022-12-09 16:29:55,0.4,145,2.6,1004,87.5,0,24,21,26,29,20
2022-12-09 16:40:04,0.7,124,2.5,1004,88,0,22,21,26,29,19
2022-12-09 16:50:15,0.3,221,2.5,1004,87.9,0,18,22,28,32,23
2022-12-09 17:00:27,0.7,136,2.6,1004,88,0,18,22,28,31,25
2022-12-09 17:10:36,0.6,117,2.6,1004,88.2,0,19,22,27,30,22
2022-12-09 17:20:47,0.1,197,2.6,1004,88.2,0,23,22,28,31,21
2022-12-09 17:30:58,0.4,113,2.7,1004,88,0,17,22,28,31,25
2022-12-09 17:41:08,0.7,130,2.7,1004,88.1,0,22,21,27,30,23
2022-12-09 17:51:19,0.5,157,2.6,1004,87.8,0,19,21,26,29,23
2022-12-09 18:01:29,0.6,170,2.6,1004,87.6,0,27,18,23,26,21
2022-12-09 18:11:40,0.6,156,2.6,1004,87.8,0,26,18,23,26,21
2022-12-09 18:21:51,1.2,118,2.4,1004,87.7,0,20,18,23,26,25
2022-12-09 18:32:01,1,160,2.4,1005,87.8,0,18,15,20,22,21
2022-12-09 18:42:12,0.6,177,2.3,1005,87.8,0,28,16,20,22,19
2022-12-09 18:52:23,0.1,137,2.1,1005,88.1,0,19,14,18,21,19
2022-12-09 19:02:32,0.2,179,2.2,1005,87.9,0,19,17,21,24,19
2022-12-09 19:22:55,0.3,239,2.1,1005,88.2,0,23,16,20,23,22
2022-12-09 19:33:05,0.8,160,2.1,1005,88.2,0,20,18,22,25,25
2022-12-09 19:43:16,0.3,175,2.1,1005,88.5,0,25,20,26,29,27
2022-12-09 19:53:26,0.8,167,1.8,1005,88.5,0,21,18,22,25,23
2022-12-09 20:03:36,0.8,142,1.7,1005,88.4,0,19,18,22,25,24
2022-12-09 20:13:47,0.1,75,1.7,1005,88.7,0,23,19,23,26,29
2022-12-09 20:23:58,0.3,129,1.7,1005,89,0,17,18,23,26,25
2022-12-09 20:34:08,0.6,191,1.7,1005,88.9,0,17,18,23,26,27
2022-12-09 20:44:19,0.4,149,1.7,1005,89,0,18,18,23,26,28
2022-12-09 20:54:30,0.7,188,1.5,1005,88.9,0,27,18,23,25,28
2022-12-09 21:04:41,0.3,183,1.5,1005,88.8,0,19,18,22,25,27
2022-12-09 21:14:50,0.5,175,1.4,1005,89.1,0,20,20,26,29,30
2022-12-09 21:35:19,0.8,138,1.3,1005,89,0,34,20,25,28,24
2022-12-09 21:45:30,0.1,167,1.4,1005,89.3,0,17,21,26,30,35
2022-12-09 22:06:00,0.4,110,1.4,1006,88.9,0,19,22,27,31,28
2022-12-09 22:16:12,0.1,231,1.5,1006,89,0,21,22,28,32,34
2022-12-09 22:26:22,0.6,141,1.4,1006,89.2,0,19,22,27,31,28
2022-12-09 22:36:32,0.1,226,1.4,1006,88.8,0,19,22,28,31,30
2022-12-09 22:46:43,0.5,127,1.3,1006,88.5,0,24,23,28,32,33
2022-12-09 22:56:54,0.1,164,1.2,1006,88.9,0,17,22,28,32,29
2022-12-09 23:07:05,0.4,262,1.2,1006,88.8,0,17,25,32,36,28
2022-12-09 23:17:16,0.8,107,1.3,1006,88.8,0,22,25,32,36,28
2022-12-09 23:27:27,0.3,166,1.2,1006,89.1,0,21,25,31,35,28
2022-12-09 23:37:38,0.8,143,1.2,1006,88.9,0,17,26,33,37,28
2022-12-09 23:47:49,0.7,148,1.2,1006,89,0,17,26,32,36,33
2022-12-09 23:58:00,0.4,120,1.2,1006,89.3,0,22,26,32,36,28
2022-12-10 00:08:11,0.3,221,1.1,1006,89.2,0,23,25,31,35,29
2022-12-10 00:18:21,0.4,153,1.3,1006,89.3,0,19,27,34,38,33
2022-12-10 00:28:31,0.3,211,1.2,1006,89.2,0,20,24,30,34,30
2022-12-10 00:38:42,0.2,236,1.1,1006,88.9,0,27,24,30,34,25
2022-12-10 00:48:53,0.6,169,1.2,1006,88.9,0,23,24,30,34,31
2022-12-10 00:59:04,0.4,244,1.1,1006,89.1,0,17,24,30,34,28
2022-12-10 01:09:15,0.4,228,1.1,1006,89,0,18,24,30,34,29
2022-12-10 01:19:24,0.1,90,1.1,1006,88.7,0,21,23,29,33,30
2022-12-10 01:29:35,0.7,142,1,1006,89.1,0,18,28,35,39,29
2022-12-10 01:39:46,0.2,122,0.9,1006,89.4,0,20,26,32,36,33
2022-12-10 01:49:57,0.5,209,1,1006,89.3,0,17,28,35,40,34
2022-12-10 02:00:08,0.2,234,1,1006,89.5,0,17,27,33,38,33
2022-12-10 02:10:18,0.3,257,0.9,1007,89.4,0,21,28,34,39,27
2022-12-10 02:20:29,0.6,170,0.9,1007,89.3,0,17,29,36,41,30
2022-12-10 02:30:39,0.5,181,0.9,1007,89.7,0,18,29,36,41,33
2022-12-10 02:40:50,0.6,167,0.9,1007,89.8,0,17,31,38,43,32
2022-12-10 02:51:02,0.4,216,0.9,1007,89.6,0,21,31,39,44,35
2022-12-10 03:01:12,0.9,159,0.9,1006,89.9,0,22,32,40,45,30
2022-12-10 03:11:23,0.4,213,0.8,1006,90.1,0,19,33,41,46,32
2022-12-10 03:21:33,0.3,150,0.9,1006,90,0,17,35,43,49,34
2022-12-10 03:31:44,0.9,129,0.9,1006,90.3,0,20,38,47,54,34
