timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,rain,no2,pm1,pm25,pm10,o3
2023-03-01 00:04:50,0.3,319,1.8,1028,61.1,0,27,13,16,18,39
2023-03-01 00:15:00,0.3,239,1.7,1028,61.3,0,28,13,17,19,38
2023-03-01 00:25:12,0.7,302,1.6,1028,61.8,0,24,13,17,19,39
2023-03-01 00:35:24,0.6,290,1.6,1028,62,0,32,14,18,20,39
2023-03-01 00:45:35,0.5,297,1.7,1028,62,0,31,14,18,19,40
2023-03-01 00:55:47,0.7,323,1.6,1027,62.4,0,22,14,17,19,38
2023-03-01 01:05:58,0.8,251,1.6,1028,62.5,0,23,11,15,17,39
2023-03-01 01:16:10,0.5,276,1.5,1027,62.8,0,18,13,17,19,39
2023-03-01 01:26:21,0.6,258,1.4,1027,63,0,19,12,15,17,36
2023-03-01 01:36:32,0.6,285,1.3,1027,63.3,0,27,14,17,19,39
2023-03-01 01:46:44,0.7,315,1.3,1027,63.3,0,27,13,17,18,40
2023-03-01 01:56:56,0.4,309,1.2,1027,63.6,0,21,12,16,18,36
2023-03-01 02:07:08,0.3,272,1,1027,63.9,0,25,13,17,19,36
2023-03-01 02:17:20,0.3,291,1,1027,64.1,0,24,14,17,19,38
2023-03-01 02:27:31,0.4,299,1,1027,64.6,0,24,13,17,18,38
2023-03-01 02:37:43,0.4,260,0.8,1027,64.9,0,18,12,16,18,36
2023-03-01 02:47:55,0.6,302,0.8,1026,65,0,18,14,17,19,37
2023-03-01 02:58:05,0.5,264,0.8,1026,65.3,0,21,14,17,19,39
2023-03-01 03:08:17,0.1,238,0.6,1026,65.7,0,24,12,16,17,36
2023-03-01 03:18:28,0.6,256,0.5,1026,65.9,0,19,13,17,19,37
2023-03-01 03:28:41,0.3,289,0.5,1026,66.1,0,23,13,16,18,38
2023-03-01 03:38:52,0.6,284,0.4,1026,66.4,0,22,13,17,18,38
2023-03-01 03:49:03,1.1,289,0.4,1026,66.4,0,23,13,17,19,40
2023-03-01 03:59:15,0.6,249,0.4,1026,66.6,0,22,14,17,19,38
2023-03-01 04:09:27,0.4,279,0.2,1026,66.9,0,25,14,17,19,38
2023-03-01 04:19:39,0.4,267,0.1,1026,67,0,27,13,17,19,38
2023-03-01 04:29:50,0.4,308,0,1026,67.3,0,19,13,17,19,36
2023-03-01 04:50:22,0.3,247,-0.1,1026,67.9,0,22,14,18,20,36
2023-03-01 05:00:34,0.2,223,0,1026,68.3,0,28,13,17,19,36
2023-03-01 05:21:06,0.6,283,-0.1,1026,68.9,0,18,14,18,21,36
2023-03-01 05:31:18,0.2,248,-0.1,1026,69.1,0,22,15,19,21,37
2023-03-01 05:41:29,0.3,290,-0.3,1026,69.3,0,20,15,19,22,37
2023-03-01 05:51:41,0.3,244,-0.3,1026,69.5,0,24,14,18,20,36
2023-03-01 06:01:54,0.2,232,-0.3,1026,69.8,0,28,14,18,20,37
2023-03-01 06:12:06,0.7,277,-0.4,1026,70.4,0,25,15,19,21,38
2023-03-01 06:22:18,0.6,153,-0.4,1026,70.5,0,24,16,20,23,41
2023-03-01 06:32:29,1.1,183,-0.4,1026,70.5,0,24,16,20,22,41
2023-03-01 06:42:41,0.4,245,-0.4,1026,70.9,0,24,16,20,23,39
2023-03-01 06:52:53,0.7,250,-0.4,1026,70.8,0,25,16,21,23,38
2023-03-01 07:03:05,0.4,287,-0.2,1026,70.7,0,22,17,21,24,40
2023-03-01 07:13:17,0.9,244,-0.1,1026,70.8,0,22,16,20,23,39
2023-03-01 07:23:29,0.7,285,0,1026,70.6,0,22,16,20,23,38
2023-03-01 07:33:40,0.7,163,0.3,1026,70.3,0,22,16,21,23,40
2023-03-01 07:48:06,0.7,269,0.8,1026,69.7,0,18,15,19,21,37
2023-03-01 07:58:17,0.4,283,1.1,1026,68.6,0,21,15,20,22,42
2023-03-01 08:08:29,1.2,193,1.4,1026,68.1,0,22,16,20,23,38
2023-03-01 08:18:41,0.4,241,1.7,1026,68,0,20,14,17,19,39
2023-03-01 08:28:52,0.5,266,2,1026,67.4,0,26,16,20,23,40
2023-03-01 08:39:03,0.6,285,2.3,1025,66.7,0,31,16,20,23,40
2023-03-01 08:49:15,0.8,260,2.6,1025,66.1,0,25,16,20,22,39
2023-03-01 08:59:26,1,300,2.9,1025,65.5,0,28,13,17,18,38
2023-03-01 09:09:37,0.9,297,3.2,1025,64.7,0,24,16,21,23,38
2023-03-01 09:19:48,0.6,256,3.4,1025,64.4,0,20,16,20,23,36
2023-03-01 09:30:00,0.9,226,3.6,1025,64,0,29,15,20,22,36
2023-03-01 09:40:11,1.3,183,3.9,1025,63.2,0,26,17,21,24,38
2023-03-01 09:50:22,1,153,4.1,1025,62.6,0,21,16,21,23,36
2023-03-01 10:00:33,1.5,220,4.3,1025,61.9,0,30,16,20,22,39
2023-03-01 10:10:44,1.3,178,4.7,1024,61.1,0,31,17,22,24,40
2023-03-01 10:20:54,1.4,221,5,1024,60.5,0,31,17,21,24,39
2023-03-01 10:31:05,1,199,5.4,1025,59.9,0,28,17,22,24,37
2023-03-01 10:41:16,1.1,256,5.9,1024,58.5,0,26,16,20,22,40
2023-03-01 10:51:27,1.1,250,6.2,1024,57.8,0,24,16,20,23,37
2023-03-01 11:01:38,1.2,283,6.6,1024,56.9,0,35,15,19,21,36
2023-03-01 11:11:48,1.8,320,6.9,1024,55.7,0,32,15,20,22,35
2023-03-01 11:21:58,0.7,154,7.5,1024,55.2,0,21,14,18,20,36
2023-03-01 11:32:09,1.8,276,7.8,1024,54.1,0,35,14,18,20,35
2023-03-01 11:42:20,1,219,8.1,1024,53.6,0,32,12,15,17,33
2023-03-01 11:52:30,1.8,166,8.4,1024,53,0,27,13,17,19,32
2023-03-01 12:12:59,2.1,323,9.3,1024,50.4,0,25,12,16,17,34
2023-03-01 12:23:08,2.7,209,9.9,1023,49.3,0,27,14,18,20,31
2023-03-01 12:43:38,1.2,232,11.2,1023,47.7,0,32,11,15,17,30
2023-03-01 12:53:47,1.7,315,11.4,1023,46.1,0,21,11,15,17,27
2023-03-01 13:03:57,1.8,284,11.5,1023,45.4,0,25,13,16,18,26
2023-03-01 13:14:07,1.3,279,12.2,1023,44.4,0,30,10,13,14,28
2023-03-01 13:24:18,1.1,273,12.2,1023,43.7,0,44,11,15,17,30
2023-03-01 13:34:28,1.5,278,11.3,1023,44.1,0,26,11,14,15,20
2023-03-01 13:44:38,0.6,174,9.9,1022,46.6,0,25,12,16,18,25
2023-03-01 13:54:48,1.4,294,9.4,1022,47.2,0,33,12,15,17,30
2023-03-01 14:04:58,1.4,211,8.9,1022,48,0,36,13,16,18,31
2023-03-01 14:15:08,0.7,226,8.7,1022,48.3,0,33,12,15,17,32
2023-03-01 14:25:20,0.9,246,8.7,1022,47.9,0,35,12,15,17,36
2023-03-01 14:35:29,0.9,207,8.6,1022,48.3,0,40,11,14,16,35
2023-03-01 14:45:40,1.2,214,8.6,1022,48.4,0,36,12,16,18,35
2023-03-01 14:55:51,1,292,8.5,1022,48.7,0,39,12,15,17,37
2023-03-01 15:06:01,1.5,295,8.5,1021,48.5,0,40,13,17,19,35
2023-03-01 15:16:12,0.9,242,8.5,1021,48.6,0,28,12,15,17,33
2023-03-01 15:26:23,1.1,204,8.5,1021,48.6,0,29,12,15,17,34
2023-03-01 15:36:33,1.5,219,8.4,1021,49.1,0,38,11,14,15,35
2023-03-01 15:46:44,1.1,252,8.4,1021,49.1,0,32,13,16,18,36
2023-03-01 15:56:54,1,233,8.3,1021,49,0,38,13,17,19,36
2023-03-01 16:07:05,0.7,265,8.2,1021,49.4,0,39,13,16,18,34
2023-03-01 16:17:16,1.5,275,8,1021,49,0,44,12,16,18,39
2023-03-01 16:27:26,0.5,193,7.9,1021,49,0,28,9,12,13,34
2023-03-01 16:37:37,0.9,254,7.8,1021,49.2,0,42,10,13,14,36
2023-03-01 16:47:47,0.6,202,7.5,1021,49.7,0,36,11,13,15,38
2023-03-01 16:57:57,1,227,7.3,1021,49.8,0,37,9,12,13,38
2023-03-01 17:08:09,0.5,276,7.1,1021,50.2,0,42,10,12,14,36
2023-03-01 17:18:20,0.6,204,6.8,1021,50.8,0,37,9,11,12,36
2023-03-01 17:28:30,0.4,225,6.6,1021,51.2,0,31,10,13,15,39
2023-03-01 17:38:42,0.6,272,6.3,1021,52.3,0,42,10,13,15,38
2023-03-01 17:48:52,0.8,242,6.1,1021,53.1,0,38,11,14,16,37
2023-03-01 17:59:02,0.9,199,6,1021,53.7,0,44,11,15,16,41
2023-03-01 18:09:13,1,204,5.9,1021,54.1,0,31,11,14,16,38
2023-03-01 18:19:25,0.4,193,5.6,1021,54.4,0,40,11,15,16,38
2023-03-01 18:29:35,1.1,188,5.5,1021,54.5,0,37,10,13,15,39
2023-03-01 18:39:46,0.6,201,5.4,1021,54.9,0,35,12,15,17,40
2023-03-01 18:49:57,0.4,224,5.2,1021,55.3,0,35,12,15,17,38
2023-03-01 19:00:08,0.7,220,5.1,1021,55.3,0,37,12,15,17,39
2023-03-01 19:10:18,0.3,209,5,1021,55.6,0,33,12,15,17,40
2023-03-01 19:20:30,0.2,249,4.8,1021,56,0,37,13,17,18,40
2023-03-01 19:30:40,0.4,237,4.7,1021,56,0,34,12,15,17,40
2023-03-01 19:40:52,0.8,226,4.7,1021,56.1,0,33,13,17,18,40
2023-03-01 19:51:03,0.5,177,4.5,1021,56.5,0,32,13,16,18,40
2023-03-01 20:01:14,0.5,180,4.5,1021,56.7,0,26,12,16,18,40
2023-03-01 20:11:25,0.7,266,4.5,1021,57.1,0,33,14,18,20,40
2023-03-01 20:21:36,0.6,258,4.3,1021,57.3,0,28,14,18,20,40
2023-03-01 20:31:47,0.2,238,4.3,1021,57.4,0,27,15,19,21,39
2023-03-01 20:41:58,0.4,237,4.2,1021,57.7,0,40,15,19,21,40
2023-03-01 21:02:29,0.5,290,3.9,1021,58.1,0,28,15,19,22,38
2023-03-01 21:12:39,0.4,182,3.8,1021,58.1,0,34,16,20,23,39
2023-03-01 21:33:11,0.4,288,3.7,1021,58.8,0,31,16,21,23,39
2023-03-01 21:43:21,0.2,222,3.6,1021,58.8,0,24,18,22,25,39
2023-03-01 21:53:34,0.1,208,3.4,1021,59.6,0,34,17,22,24,42
2023-03-01 22:03:45,0.2,199,3.3,1021,59.8,0,31,18,22,25,38
2023-03-01 22:13:55,0.6,238,3.2,1021,59.8,0,30,17,22,24,37
2023-03-01 22:24:06,0.4,246,3,1021,60.3,0,37,17,22,24,38
2023-03-01 22:34:17,0.4,218,3,1021,60.3,0,20,15,19,22,38
2023-03-01 22:44:28,0.4,199,2.9,1021,60.5,0,23,18,22,25,38
2023-03-01 22:54:40,0.6,276,2.8,1021,60.7,0,22,16,21,23,38
2023-03-01 23:04:51,0.8,211,2.7,1021,60.8,0,28,17,21,24,38
