timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,rain,no2,pm1,pm25,pm10,o3
2023-12-11 06:15:32,1.2,187,10.6,995,94.3,0,50,2,3,4,18
2023-12-11 06:25:36,2.5,314,11.2,995,89.2,0,79,3,4,4,18
2023-12-11 06:35:40,0.9,161,11.7,996,86.6,0,64,2,3,3,17
2023-12-11 06:46:06,1.4,234,12,996,84.8,0,57,2,3,4,18
2023-12-11 06:56:22,1.5,265,12.1,996,83.8,0,59,3,4,5,18
2023-12-11 07:06:26,1.3,234,12.2,996,82.9,0,64,2,4,4,18
2023-12-11 07:16:28,1.5,235,12.1,996,82.4,0,72,2,3,4,18
2023-12-11 07:26:48,2.2,189,12.2,996,81.6,0,68,2,3,3,18
2023-12-11 07:36:52,1.2,245,12.4,996,80.5,0,66,2,3,3,18
2023-12-11 07:57:16,1.9,270,12.2,997,82.7,0,70,3,4,4,17
2023-12-11 08:07:41,1.1,193,12.5,997,82,1,77,2,4,4,18
2023-12-11 08:28:08,2.6,309,12.4,997,80.7,0,70,2,4,4,18
2023-12-11 08:38:32,2.1,234,12.5,998,80,1,70,2,3,3,18
2023-12-11 08:48:48,1.1,154,12.5,998,80.2,1,71,2,3,3,18
2023-12-11 08:58:58,1.6,211,12.5,998,80,0,84,2,3,3,18
2023-12-11 09:09:14,1.8,191,12.6,998,80.1,0,83,2,4,4,18
2023-12-11 09:19:37,1.6,204,12.5,998,80.2,0,72,2,3,3,18
2023-12-11 09:29:57,1.6,262,12.6,998,79.4,1,76,2,3,3,18
2023-12-11 09:40:04,1.8,226,12.7,999,79.1,0,67,1,2,2,18
2023-12-11 09:50:23,1.2,218,12.7,999,79.5,1,51,2,3,3,17
2023-12-11 10:00:35,1.1,209,12.6,999,79.9,0,69,2,3,3,18
2023-12-11 10:10:37,1.7,249,12.5,999,80.7,0,78,2,3,3,18
2023-12-11 10:20:44,1.4,240,12.6,999,80.8,0,70,2,3,3,18
2023-12-11 10:30:47,2.1,250,12.6,999,80.6,0,79,1,2,2,18
2023-12-11 10:40:51,1.7,304,12.1,999,82.2,0,74,2,3,3,18
2023-12-11 10:51:00,1.3,154,12.2,999,81.7,0.5,69,2,3,3,17
2023-12-11 11:01:04,1.6,238,12.4,999,80.8,0,69,1,2,2,18
2023-12-11 11:11:07,1.4,249,12.9,999,79.2,0,79,1,2,2,17
2023-12-11 11:21:11,1.3,148,13,999,78.7,0,78,0,1,1,17
2023-12-11 11:31:14,1.5,226,13.1,999,77.5,0,67,0,1,1,18
2023-12-11 11:41:27,1.7,302,12.9,999,77.9,0,74,1,2,2,18
2023-12-11 11:51:35,1.3,261,12.6,1000,79.8,0,65,0,1,1,18
2023-12-11 12:01:39,2.4,297,12.6,1000,79.9,0,60,1,2,2,18
2023-12-11 12:11:47,1.2,238,13,1000,78.7,0,75,1,2,2,18
2023-12-11 12:21:50,3.4,284,13.1,1000,77.8,0,73,1,2,2,18
2023-12-11 12:31:53,2,310,13.2,1000,77.4,0,80,1,2,2,18
2023-12-11 12:42:07,1.6,229,13.4,1000,77,0,73,1,2,2,18
2023-12-11 12:52:15,0.9,214,13.4,1000,77.1,0,66,1,2,2,17
2023-12-11 13:02:19,1.7,268,13.4,1000,77,0,75,1,2,2,18
2023-12-11 13:12:22,1.2,300,13.6,1000,76.3,0,70,0,1,1,17
2023-12-11 13:22:25,2.5,309,13.4,1000,76.3,0,70,1,2,2,18
2023-12-11 13:32:33,1.9,308,13.4,1000,75.6,0,74,1,2,2,18
2023-12-11 13:42:39,1,224,13.5,1000,75.6,0,65,0,1,1,18
2023-12-11 14:02:58,1.4,272,13.4,1001,75.1,0,78,0,1,1,18
2023-12-11 14:13:00,2.5,284,13.3,1001,74.7,0,78,0,0,0,18
2023-12-11 14:23:05,1.3,189,13.2,1001,75.2,0,67,0,1,1,18
2023-12-11 14:33:08,0.8,224,13.3,1001,76.2,0,56,1,2,2,17
2023-12-11 14:43:12,1,290,13.2,1001,76.3,0,51,1,2,2,17
2023-12-11 14:53:14,0.9,294,13,1001,76.8,0,74,1,2,2,18
2023-12-11 15:03:18,1.1,256,12.9,1001,76.5,0,64,1,2,2,18
2023-12-11 15:13:21,1.2,271,12.9,1002,75.9,0,57,0,1,1,17
2023-12-11 15:33:37,0.4,104,12.8,1002,75.6,0,70,2,3,3,18
2023-12-11 15:43:40,0.3,165,12.7,1002,75.7,0,58,0,1,1,17
2023-12-11 15:53:42,2,300,12.5,1002,74.5,0,67,1,2,2,18
2023-12-11 16:03:46,2.8,289,12.4,1002,73,0,72,0,1,1,17
2023-12-11 16:13:48,2.1,264,12.4,1002,71.8,0,62,0,1,1,18
2023-12-11 16:23:52,2.2,319,12.3,1002,71.8,0,79,1,2,2,18
2023-12-11 16:33:55,1.2,267,12.3,1002,72.1,0,75,1,2,2,18
2023-12-11 16:43:59,2.7,284,12.2,1002,71.9,0,81,0,1,1,18
2023-12-11 16:54:03,1.2,292,12.2,1002,72.2,0,65,1,2,2,17
2023-12-11 17:04:06,1.8,278,12.1,1002,72.3,0,59,1,2,2,18
2023-12-11 17:14:10,0.9,261,12.2,1003,72.3,0,69,2,3,3,17
2023-12-11 17:24:13,1.2,330,12.1,1003,72.6,0,75,0,1,1,18
2023-12-11 17:34:17,0.6,270,12.1,1003,72.5,0,69,1,2,2,18
2023-12-11 17:44:21,0.5,182,12.1,1003,72.8,0,68,0,1,1,18
